fecha,aero,v1,v2,vb1,vb2,w1,w2,n1,n2,n3,t1,td,qnh,closed,Metar
Nov2003-061000Z,SPZO,VRB02KT,,9999,,,,SCT040,SCT050,,8,5,1030,0,"('SPZO', 'Nov2003-061000Z', 'VRB02KT', '9999', 'SCT040', 'SCT050', '08/05', 'Q1030')"
Nov2003-061100Z,SPZO,00000KT,,9000,,,,FEW040,SCT050,,9,5,1030,0,"('SPZO', 'Nov2003-061100Z', '00000KT', '9000', 'FEW040', 'SCT050', '09/05', 'Q1030')"
Nov2003-061200Z,SPZO,00000KT,,9000,,,,FEW043,,,12,5,1031,0,"('SPZO', 'Nov2003-061200Z', '00000KT', '9000', 'FEW043', '12/05', 'Q1031')"
Nov2003-061300Z,SPZO,VRB03KT,,9999,,,,FEW043,,,15,5,1031,0,"('SPZO', 'Nov2003-061300Z', 'VRB03KT', '9999', 'FEW043', '15/05', 'Q1031')"
Nov2003-061400Z,SPZO,VRB03KT,,9999,,,,FEW046,,,17,3,1031,0,"('SPZO', 'Nov2003-061400Z', 'VRB03KT', '9999', 'FEW046', '17/03', 'Q1031')"
Nov2003-061500Z,SPZO,VRB03KT,,9999,,,,SCT060,,,19,2,1030,0,"('SPZO', 'Nov2003-061500Z', 'VRB03KT', '9999', 'SCT060', '19/02', 'Q1030')"
Nov2003-061600Z,SPZO,VRB04KT,,9999,,,,SCT060,SCT100,,20,M01,1029,0,"('SPZO', 'Nov2003-061600Z', 'VRB04KT', '9999', 'SCT060', 'SCT100', '20/M01', 'Q1029')"
Nov2003-061700Z,SPZO,VRB04KT,,9999,,,,SCT060,,,22,M03,1028,0,"('SPZO', 'Nov2003-061700Z', 'VRB04KT', '9999', 'SCT060', '22/M03', 'Q1028')"
Nov2003-061800Z,SPZO,VRB06KT,,9999,,,,SCT060,,,22,M02,1026,0,"('SPZO', 'Nov2003-061800Z', 'VRB06KT', '9999', 'SCT060', '22/M02', 'Q1026')"
Nov2003-061900Z,SPZO,36008KT,270V080,9999,,,,BKN043,,,22,M00,1024,0,"('SPZO', 'Nov2003-061900Z', '36008KT', '270V080', '9999', 'BKN043', '22/M00', 'Q1024')"
Nov2003-062000Z,SPZO,VRB04KT,,9999,,,,SCT043,,,22,M01,1023,0,"('SPZO', 'Nov2003-062000Z', 'VRB04KT', '9999', 'SCT043', '22/M01', 'Q1023')"
Nov2003-062100Z,SPZO,01013KT,340V080,9999,,,,SCT043,,,20,2,1024,0,"('SPZO', 'Nov2003-062100Z', '01013KT', '340V080', '9999', 'SCT043', '20/02', 'Q1024')"
Nov2003-062200Z,SPZO,01015KT,350V080,9999,,,,FEW043,,,19,5,1024,0,"('SPZO', 'Nov2003-062200Z', '01015KT', '350V080', '9999', 'FEW043', '19/05', 'Q1024')"
Nov2003-062300Z,SPZO,01016KT,340V080,9999,,,,FEW060,,,16,2,1026,0,"('SPZO', 'Nov2003-062300Z', '01016KT', '340V080', '9999', 'FEW060', '16/02', 'Q1026')"
Nov2003-070000Z,SPZO,VRB03KT,,9999,,,,SKC,,,15,2,1027,0,"('SPZO', 'Nov2003-070000Z', 'VRB03KT', '9999', 'SKC', '15/02', 'Q1027')"
Nov2003-070100Z,SPZO,26004KT,,9999,,,,SKC,,,13,3,1029,0,"('SPZO', 'Nov2003-070100Z', '26004KT', '9999', 'SKC', '13/03', 'Q1029')"
Nov2003-070200Z,SPZO,VRB02KT,,9999,,,,SKC,,,13,3,1030,0,"('SPZO', 'Nov2003-070200Z', 'VRB02KT', '9999', 'SKC', '13/03', 'Q1030')"
Nov2003-070300Z,SPZO,12004KT,,9999,,,,SKC,,,10,3,1031,0,"('SPZO', 'Nov2003-070300Z', '12004KT', '9999', 'SKC', '10/03', 'Q1031')"
Nov2003-070400Z,SPZO,00000KT,,9999,,,,SKC,,,10,3,1031,0,"('SPZO', 'Nov2003-070400Z', '00000KT', '9999', 'SKC', '10/03', 'Q1031')"
Nov2003-070500Z,SPZO,00000KT,,9999,,,,SKC,,,8,4,1030,0,"('SPZO', 'Nov2003-070500Z', '00000KT', '9999', 'SKC', '08/04', 'Q1030')"
Nov2003-070600Z,SPZO,00000KT,,9999,,,,SKC,,,9,3,1030,0,"('SPZO', 'Nov2003-070600Z', '00000KT', '9999', 'SKC', '09/03', 'Q1030')"
Nov2003-070700Z,SPZO,00000KT,,9999,,,,FEW050,,,9,3,1029,0,"('SPZO', 'Nov2003-070700Z', '00000KT', '9999', 'FEW050', '09/03', 'Q1029')"
Nov2003-070800Z,SPZO,00000KT,,9999,,,,FEW050,,,6,3,1029,0,"('SPZO', 'Nov2003-070800Z', '00000KT', '9999', 'FEW050', '06/03', 'Q1029')"
Nov2003-070900Z,SPZO,00000KT,,9999,,,,FEW050,,,6,3,1029,0,"('SPZO', 'Nov2003-070900Z', '00000KT', '9999', 'FEW050', '06/03', 'Q1029')"
Nov2003-071000Z,SPZO,VRB03KT,,9999,,,,FEW040,,,6,3,1030,0,"('SPZO', 'Nov2003-071000Z', 'VRB03KT', '9999', 'FEW040', '06/03', 'Q1030')"
Nov2003-071100Z,SPZO,00000KT,,9000,,,,FEW040,,,7,4,1030,0,"('SPZO', 'Nov2003-071100Z', '00000KT', '9000', 'FEW040', '07/04', 'Q1030')"
Nov2003-071200Z,SPZO,VRB01KT,,9000,,,,FEW043,,,11,4,1031,0,"('SPZO', 'Nov2003-071200Z', 'VRB01KT', '9000', 'FEW043', '11/04', 'Q1031')"
Nov2003-071300Z,SPZO,VRB02KT,,9999,,,,FEW043,,,14,4,1031,0,"('SPZO', 'Nov2003-071300Z', 'VRB02KT', '9999', 'FEW043', '14/04', 'Q1031')"
Nov2003-071400Z,SPZO,VRB02KT,,9999,,,,FEW043,,,16,3,1031,0,"('SPZO', 'Nov2003-071400Z', 'VRB02KT', '9999', 'FEW043', '16/03', 'Q1031')"
Nov2003-071500Z,SPZO,VRB04KT,,9999,,,,SCT043,,,19,5,1030,0,"('SPZO', 'Nov2003-071500Z', 'VRB04KT', '9999', 'SCT043', '19/05', 'Q1030')"
Nov2003-071600Z,SPZO,VRB05KT,,9999,,,,FEW040,SCT047,,21,M00,1029,0,"('SPZO', 'Nov2003-071600Z', 'VRB05KT', '9999', 'FEW040', 'SCT047', '21/M00', 'Q1029')"
Nov2003-071700Z,SPZO,03009KT,340V080,9999,,,,FEW040,SCT047,,22,1,1027,0,"('SPZO', 'Nov2003-071700Z', '03009KT', '340V080', '9999', 'FEW040', 'SCT047', '22/01', 'Q1027')"
Nov2003-071800Z,SPZO,02011KT,340V100,9999,,,,FEW040,SCT047,,22,M00,1026,0,"('SPZO', 'Nov2003-071800Z', '02011KT', '340V100', '9999', 'FEW040', 'SCT047', '22/M00', 'Q1026')"
Nov2003-071900Z,SPZO,02014KT,340V080,9999,,VCSH,,BKN043,,,20,0,1026,0,"('SPZO', 'Nov2003-071900Z', '02014KT', '340V080', '9999', 'VCSH', 'BKN043', '20/00', 'Q1026')"
Nov2003-072000Z,SPZO,02015KT,290V080,9999,,,,BKN043,SCT100,,17,M00,1026,0,"('SPZO', 'Nov2003-072000Z', '02015KT', '290V080', '9999', 'BKN043', 'SCT100', '17/M00', 'Q1026')"
Nov2003-072100Z,SPZO,03013KT,340V080,9999,,,,SCT043,BKN080,,16,M01,1026,0,"('SPZO', 'Nov2003-072100Z', '03013KT', '340V080', '9999', 'SCT043', 'BKN080', '16/M01', 'Q1026')"
Nov2003-072200Z,SPZO,VRB07KT,,9999,,,,SCT043,BKN080,,15,2,1028,0,"('SPZO', 'Nov2003-072200Z', 'VRB07KT', '9999', 'SCT043', 'BKN080', '15/02', 'Q1028')"
Nov2003-072300Z,SPZO,VRB03KT,,9999,,,,SCT060,BKN080,,14,2,1028,0,"('SPZO', 'Nov2003-072300Z', 'VRB03KT', '9999', 'SCT060', 'BKN080', '14/02', 'Q1028')"
Nov2003-080000Z,SPZO,08004KT,,9999,,,,BKN050,SCT060,,14,3,1028,0,"('SPZO', 'Nov2003-080000Z', '08004KT', '9999', 'BKN050', 'SCT060', '14/03', 'Q1028')"
Nov2003-080100Z,SPZO,13003KT,,9999,,,,BKN050,SCT060,,14,3,1029,0,"('SPZO', 'Nov2003-080100Z', '13003KT', '9999', 'BKN050', 'SCT060', '14/03', 'Q1029')"
Nov2003-080200Z,SPZO,14003KT,,9999,,,,BKN050,SCT060,,13,3,1030,0,"('SPZO', 'Nov2003-080200Z', '14003KT', '9999', 'BKN050', 'SCT060', '13/03', 'Q1030')"
Nov2003-080300Z,SPZO,00000KT,,9999,,,,OVC050,,,12,4,1030,0,"('SPZO', 'Nov2003-080300Z', '00000KT', '9999', 'OVC050', '12/04', 'Q1030')"
Nov2003-080400Z,SPZO,28002KT,,9999,,,,OVC050,,,11,4,1030,0,"('SPZO', 'Nov2003-080400Z', '28002KT', '9999', 'OVC050', '11/04', 'Q1030')"
Nov2003-080500Z,SPZO,00000KT,,9999,,,,OVC050,,,9,3,1030,0,"('SPZO', 'Nov2003-080500Z', '00000KT', '9999', 'OVC050', '09/03', 'Q1030')"
Nov2003-080600Z,SPZO,08002KT,,9999,,,,BKN050,SCT100,,8,3,1030,0,"('SPZO', 'Nov2003-080600Z', '08002KT', '9999', 'BKN050', 'SCT100', '08/03', 'Q1030')"
Nov2003-080700Z,SPZO,00000KT,,9999,,,,BKN050,SCT100,,7,3,1029,0,"('SPZO', 'Nov2003-080700Z', '00000KT', '9999', 'BKN050', 'SCT100', '07/03', 'Q1029')"
Nov2003-080800Z,SPZO,00000KT,,9999,,,,SCT050,SCT100,,7,3,1029,0,"('SPZO', 'Nov2003-080800Z', '00000KT', '9999', 'SCT050', 'SCT100', '07/03', 'Q1029')"
Nov2003-080900Z,SPZO,00000KT,,9999,,,,SCT050,BKN100,,6,2,1029,0,"('SPZO', 'Nov2003-080900Z', '00000KT', '9999', 'SCT050', 'BKN100', '06/02', 'Q1029')"
Nov2003-081000Z,SPZO,09002KT,,9999,,,,FEW050,SCT100,,6,2,1030,0,"('SPZO', 'Nov2003-081000Z', '09002KT', '9999', 'FEW050', 'SCT100', '06/02', 'Q1030')"
Nov2003-081100Z,SPZO,00000KT,,9999,,,,FEW100,,,6,3,1031,0,"('SPZO', 'Nov2003-081100Z', '00000KT', '9999', 'FEW100', '06/03', 'Q1031')"
Nov2003-081200Z,SPZO,00000KT,,9000,,,,SKC,,,11,4,1032,0,"('SPZO', 'Nov2003-081200Z', '00000KT', '9000', 'SKC', '11/04', 'Q1032')"
Nov2003-081300Z,SPZO,00000KT,,9999,,,,SKC,,,14,3,1032,0,"('SPZO', 'Nov2003-081300Z', '00000KT', '9999', 'SKC', '14/03', 'Q1032')"
Nov2003-081400Z,SPZO,VRB02KT,,9999,,,,FEW043,,,17,3,1032,0,"('SPZO', 'Nov2003-081400Z', 'VRB02KT', '9999', 'FEW043', '17/03', 'Q1032')"
Nov2003-081500Z,SPZO,VRB04KT,,9999,,,,FEW043,,,20,1,1031,0,"('SPZO', 'Nov2003-081500Z', 'VRB04KT', '9999', 'FEW043', '20/01', 'Q1031')"
Nov2003-081600Z,SPZO,VRB05KT,,9999,,,,SCT043,,,21,M01,1029,0,"('SPZO', 'Nov2003-081600Z', 'VRB05KT', '9999', 'SCT043', '21/M01', 'Q1029')"
Nov2003-081700Z,SPZO,01013KT,340V080,9999,,,,SCT043,,,23,M07,1028,0,"('SPZO', 'Nov2003-081700Z', '01013KT', '340V080', '9999', 'SCT043', '23/M07', 'Q1028')"
Nov2003-081800Z,SPZO,01013KT,280V080,9999,,,,FEW043,,,23,M08,1027,0,"('SPZO', 'Nov2003-081800Z', '01013KT', '280V080', '9999', 'FEW043', '23/M08', 'Q1027')"
Nov2003-081900Z,SPZO,02014KT,340V080,9999,,,,FEW060,,,23,M07,1026,0,"('SPZO', 'Nov2003-081900Z', '02014KT', '340V080', '9999', 'FEW060', '23/M07', 'Q1026')"
Nov2003-082000Z,SPZO,01014KT,340V080,9999,,,,FEW060,,,22,M08,1025,0,"('SPZO', 'Nov2003-082000Z', '01014KT', '340V080', '9999', 'FEW060', '22/M08', 'Q1025')"
Nov2003-082100Z,SPZO,02016KT,340V080,9999,,,,FEW070,,,21,M04,1025,0,"('SPZO', 'Nov2003-082100Z', '02016KT', '340V080', '9999', 'FEW070', '21/M04', 'Q1025')"
Nov2003-082200Z,SPZO,02018G28KT,350V080,9999,,,,FEW100,,,17,M00,1026,0,"('SPZO', 'Nov2003-082200Z', '02018G28KT', '350V080', '9999', 'FEW100', '17/M00', 'Q1026')"
Nov2003-082300Z,SPZO,01015KT,340V080,9999,,,,FEW100,,,15,M00,1027,0,"('SPZO', 'Nov2003-082300Z', '01015KT', '340V080', '9999', 'FEW100', '15/M00', 'Q1027')"
Nov2003-090000Z,SPZO,03009KT,350V080,9999,,,,SKC,,,15,M00,1028,0,"('SPZO', 'Nov2003-090000Z', '03009KT', '350V080', '9999', 'SKC', '15/M00', 'Q1028')"
Nov2003-090100Z,SPZO,26002KT,,9999,,,,SKC,,,12,2,1030,0,"('SPZO', 'Nov2003-090100Z', '26002KT', '9999', 'SKC', '12/02', 'Q1030')"
Nov2003-090200Z,SPZO,07002KT,,9999,,,,SKC,,,12,1,1031,0,"('SPZO', 'Nov2003-090200Z', '07002KT', '9999', 'SKC', '12/01', 'Q1031')"
Nov2003-090300Z,SPZO,04002KT,,9999,,,,SKC,,,12,2,1031,0,"('SPZO', 'Nov2003-090300Z', '04002KT', '9999', 'SKC', '12/02', 'Q1031')"
Nov2003-090400Z,SPZO,00000KT,,9999,,,,FEW050,,,11,2,1031,0,"('SPZO', 'Nov2003-090400Z', '00000KT', '9999', 'FEW050', '11/02', 'Q1031')"
Nov2003-090500Z,SPZO,08003KT,,9999,,,,FEW050,,,9,1,1031,0,"('SPZO', 'Nov2003-090500Z', '08003KT', '9999', 'FEW050', '09/01', 'Q1031')"
Nov2003-090600Z,SPZO,00000KT,,9999,,,,FEW050,,,8,2,1030,0,"('SPZO', 'Nov2003-090600Z', '00000KT', '9999', 'FEW050', '08/02', 'Q1030')"
Nov2003-090700Z,SPZO,00000KT,,9999,,,,FEW050,,,8,2,1030,0,"('SPZO', 'Nov2003-090700Z', '00000KT', '9999', 'FEW050', '08/02', 'Q1030')"
Nov2003-090800Z,SPZO,00000KT,,9999,,,,FEW050,,,7,2,1030,0,"('SPZO', 'Nov2003-090800Z', '00000KT', '9999', 'FEW050', '07/02', 'Q1030')"
Nov2003-090900Z,SPZO,00000KT,,9999,,,,FEW050,,,6,2,1030,0,"('SPZO', 'Nov2003-090900Z', '00000KT', '9999', 'FEW050', '06/02', 'Q1030')"
Nov2003-091000Z,SPZO,00000KT,,9999,,,,FEW050,,,6,2,1031,0,"('SPZO', 'Nov2003-091000Z', '00000KT', '9999', 'FEW050', '06/02', 'Q1031')"
Nov2003-091100Z,SPZO,00000KT,,9999,,,,SKC,,,6,3,1031,0,"('SPZO', 'Nov2003-091100Z', '00000KT', '9999', 'SKC', '06/03', 'Q1031')"
Nov2003-091200Z,SPZO,00000KT,,9999,,,,SKC,,,12,3,1032,0,"('SPZO', 'Nov2003-091200Z', '00000KT', '9999', 'SKC', '12/03', 'Q1032')"
Nov2003-091300Z,SPZO,VRB02KT,,9999,,,,SKC,,,15,2,1032,0,"('SPZO', 'Nov2003-091300Z', 'VRB02KT', '9999', 'SKC', '15/02', 'Q1032')"
Nov2003-091400Z,SPZO,VRB03KT,,9999,,,,FEW060,,,17,2,1031,0,"('SPZO', 'Nov2003-091400Z', 'VRB03KT', '9999', 'FEW060', '17/02', 'Q1031')"
Nov2003-091500Z,SPZO,VRB03KT,,9999,,,,FEW060,,,20,0,1030,0,"('SPZO', 'Nov2003-091500Z', 'VRB03KT', '9999', 'FEW060', '20/00', 'Q1030')"
Nov2003-091600Z,SPZO,29007KT,250V350,9999,,,,FEW060,,,21,M03,1029,0,"('SPZO', 'Nov2003-091600Z', '29007KT', '250V350', '9999', 'FEW060', '21/M03', 'Q1029')"
Nov2003-091700Z,SPZO,VRB06KT,,9999,,,,FEW060,,,23,M04,1028,0,"('SPZO', 'Nov2003-091700Z', 'VRB06KT', '9999', 'FEW060', '23/M04', 'Q1028')"
Nov2003-091800Z,SPZO,36012KT,340V080,9999,,,,FEW060,,,23,M07,1026,0,"('SPZO', 'Nov2003-091800Z', '36012KT', '340V080', '9999', 'FEW060', '23/M07', 'Q1026')"
Nov2003-091900Z,SPZO,02012KT,340V080,9999,,,,FEW060,,,23,M03,1025,0,"('SPZO', 'Nov2003-091900Z', '02012KT', '340V080', '9999', 'FEW060', '23/M03', 'Q1025')"
Nov2003-092000Z,SPZO,01020G30KT,340V080,9999,,,,FEW060,,,21,0,1024,0,"('SPZO', 'Nov2003-092000Z', '01020G30KT', '340V080', '9999', 'FEW060', '21/00', 'Q1024')"
Nov2003-092100Z,SPZO,01019G29KT,350V080,9999,,,,FEW060,,,19,1,1025,0,"('SPZO', 'Nov2003-092100Z', '01019G29KT', '350V080', '9999', 'FEW060', '19/01', 'Q1025')"
Nov2003-092200Z,SPZO,10025KT,080V170,9999,,,,FEW040,SCT046,,15,2,1027,0,"('SPZO', 'Nov2003-092200Z', '10025KT', '080V170', '9999', 'FEW040', 'SCT046', '15/02', 'Q1027')"
Nov2003-092300Z,SPZO,10010KT,,9999,,,,FEW043,BKN050,,13,2,1029,0,"('SPZO', 'Nov2003-092300Z', '10010KT', '9999', 'FEW043', 'BKN050', '13/02', 'Q1029')"
Nov2003-100000Z,SPZO,27006KT,,9999,,,,BKN040,SCT050,,13,2,1029,0,"('SPZO', 'Nov2003-100000Z', '27006KT', '9999', 'BKN040', 'SCT050', '13/02', 'Q1029')"
Nov2003-100100Z,SPZO,09007KT,,9999,,,,FEW040,SCT050,,12,3,1030,0,"('SPZO', 'Nov2003-100100Z', '09007KT', '9999', 'FEW040', 'SCT050', '12/03', 'Q1030')"
Nov2003-100200Z,SPZO,10007KT,,9999,,,,FEW050,,,11,4,1031,0,"('SPZO', 'Nov2003-100200Z', '10007KT', '9999', 'FEW050', '11/04', 'Q1031')"
Nov2003-100300Z,SPZO,08005KT,,9999,,,,FEW040,SCT050,,11,3,1031,0,"('SPZO', 'Nov2003-100300Z', '08005KT', '9999', 'FEW040', 'SCT050', '11/03', 'Q1031')"
Nov2003-100400Z,SPZO,00000KT,,9999,,,,FEW040,,,9,3,1031,0,"('SPZO', 'Nov2003-100400Z', '00000KT', '9999', 'FEW040', '09/03', 'Q1031')"
Nov2003-100500Z,SPZO,00000KT,,9999,,,,SCT050,,,9,3,1031,0,"('SPZO', 'Nov2003-100500Z', '00000KT', '9999', 'SCT050', '09/03', 'Q1031')"
Nov2003-100600Z,SPZO,00000KT,,9999,,,,SCT040,,,9,3,1030,0,"('SPZO', 'Nov2003-100600Z', '00000KT', '9999', 'SCT040', '09/03', 'Q1030')"
Nov2003-100700Z,SPZO,00000KT,,9999,,,,FEW040,,,8,3,1030,0,"('SPZO', 'Nov2003-100700Z', '00000KT', '9999', 'FEW040', '08/03', 'Q1030')"
Nov2003-100800Z,SPZO,00000KT,,9999,,,,SCT040,,,7,3,1030,0,"('SPZO', 'Nov2003-100800Z', '00000KT', '9999', 'SCT040', '07/03', 'Q1030')"
Nov2003-100900Z,SPZO,VRB02KT,,9999,,,,SCT040,,,8,4,1030,0,"('SPZO', 'Nov2003-100900Z', 'VRB02KT', '9999', 'SCT040', '08/04', 'Q1030')"
Nov2003-101000Z,SPZO,00000KT,,9999,,,,SCT040,SCT050,,8,3,1031,0,"('SPZO', 'Nov2003-101000Z', '00000KT', '9999', 'SCT040', 'SCT050', '08/03', 'Q1031')"
Nov2003-101100Z,SPZO,VRB01KT,,9999,,,,FEW040,BKN050,,8,4,1032,0,"('SPZO', 'Nov2003-101100Z', 'VRB01KT', '9999', 'FEW040', 'BKN050', '08/04', 'Q1032')"
Nov2003-101200Z,SPZO,00000KT,,9999,,,,FEW040,BKN046,,9,4,1033,0,"('SPZO', 'Nov2003-101200Z', '00000KT', '9999', 'FEW040', 'BKN046', '09/04', 'Q1033')"
Nov2003-101300Z,SPZO,VRB03KT,,9999,,,,SCT040,SCT100,,12,4,1034,0,"('SPZO', 'Nov2003-101300Z', 'VRB03KT', '9999', 'SCT040', 'SCT100', '12/04', 'Q1034')"
Nov2003-101400Z,SPZO,14004KT,080V190,9999,,,,SCT040,SCT050,,14,4,1034,0,"('SPZO', 'Nov2003-101400Z', '14004KT', '080V190', '9999', 'SCT040', 'SCT050', '14/04', 'Q1034')"
Nov2003-101500Z,SPZO,12006KT,010V180,9999,,,,FEW040,SCT050,,15,3,1033,0,"('SPZO', 'Nov2003-101500Z', '12006KT', '010V180', '9999', 'FEW040', 'SCT050', '15/03', 'Q1033')"
Nov2003-101600Z,SPZO,VRB04KT,,9999,,,,FEW040,SCT050,,17,2,1032,0,"('SPZO', 'Nov2003-101600Z', 'VRB04KT', '9999', 'FEW040', 'SCT050', '17/02', 'Q1032')"
Nov2003-101700Z,SPZO,36008KT,280V080,9999,,,,SCT050,,,18,2,1030,0,"('SPZO', 'Nov2003-101700Z', '36008KT', '280V080', '9999', 'SCT050', '18/02', 'Q1030')"
Nov2003-101800Z,SPZO,VRB04KT,,9999,,,,SCT060,,,20,2,1028,0,"('SPZO', 'Nov2003-101800Z', 'VRB04KT', '9999', 'SCT060', '20/02', 'Q1028')"
Nov2003-101900Z,SPZO,VRB05KT,,9999,,,,BKN043,,,20,1,1026,0,"('SPZO', 'Nov2003-101900Z', 'VRB05KT', '9999', 'BKN043', '20/01', 'Q1026')"
Nov2003-102000Z,SPZO,VRB05KT,,9999,,,,SCT043,SCT060,,20,M00,1025,0,"('SPZO', 'Nov2003-102000Z', 'VRB05KT', '9999', 'SCT043', 'SCT060', '20/M00', 'Q1025')"
Nov2003-102100Z,SPZO,01013KT,340V080,9999,,,,SCT043,SCT080,,19,2,1025,0,"('SPZO', 'Nov2003-102100Z', '01013KT', '340V080', '9999', 'SCT043', 'SCT080', '19/02', 'Q1025')"
Nov2003-102200Z,SPZO,01014KT,340V080,9999,,,,SCT040,SCT043,,16,2,1025,0,"('SPZO', 'Nov2003-102200Z', '01014KT', '340V080', '9999', 'SCT040', 'SCT043', '16/02', 'Q1025')"
Nov2003-102300Z,SPZO,32008KT,270V080,9999,,,,BKN043,SCT047,,15,1,1028,0,"('SPZO', 'Nov2003-102300Z', '32008KT', '270V080', '9999', 'BKN043', 'SCT047', '15/01', 'Q1028')"
Nov2003-110000Z,SPZO,04005KT,,9999,,-RA,,BKN040,SCT047,,12,4,1029,0,"('SPZO', 'Nov2003-110000Z', '04005KT', '9999', '-RA', 'BKN040', 'SCT047', '12/04', 'Q1029')"
Nov2003-110100Z,SPZO,11004KT,,9999,,,,BKN043,,,11,5,1030,0,"('SPZO', 'Nov2003-110100Z', '11004KT', '9999', 'BKN043', '11/05', 'Q1030')"
Nov2003-110200Z,SPZO,10006KT,,9999,,,,SCT040,SCT047,,11,4,1032,0,"('SPZO', 'Nov2003-110200Z', '10006KT', '9999', 'SCT040', 'SCT047', '11/04', 'Q1032')"
Nov2003-110300Z,SPZO,12005KT,,9999,,,,BKN040,SCT047,,11,3,1032,0,"('SPZO', 'Nov2003-110300Z', '12005KT', '9999', 'BKN040', 'SCT047', '11/03', 'Q1032')"
Nov2003-110400Z,SPZO,09004KT,,9999,,,,OVC040,,,11,3,1032,0,"('SPZO', 'Nov2003-110400Z', '09004KT', '9999', 'OVC040', '11/03', 'Q1032')"
Nov2003-110500Z,SPZO,00000KT,,9999,,,,OVC043,,,11,4,1032,0,"('SPZO', 'Nov2003-110500Z', '00000KT', '9999', 'OVC043', '11/04', 'Q1032')"
Nov2003-110600Z,SPZO,00000KT,,9999,,,,BKN040,SCT050,,11,4,1031,0,"('SPZO', 'Nov2003-110600Z', '00000KT', '9999', 'BKN040', 'SCT050', '11/04', 'Q1031')"
Nov2003-110700Z,SPZO,00000KT,,9999,,,,SCT040,SCT047,,11,4,1030,0,"('SPZO', 'Nov2003-110700Z', '00000KT', '9999', 'SCT040', 'SCT047', '11/04', 'Q1030')"
Nov2003-110800Z,SPZO,00000KT,,9999,,,,SCT030,BKN043,,11,4,1030,0,"('SPZO', 'Nov2003-110800Z', '00000KT', '9999', 'SCT030', 'BKN043', '11/04', 'Q1030')"
Nov2003-110900Z,SPZO,00000KT,,9999,,,,SCT040,SCT050,,10,4,1030,0,"('SPZO', 'Nov2003-110900Z', '00000KT', '9999', 'SCT040', 'SCT050', '10/04', 'Q1030')"
Nov2003-111000Z,SPZO,00000KT,,9999,,VCRA,,BKN040,SCT047,,10,4,1031,0,"('SPZO', 'Nov2003-111000Z', '00000KT', '9999', 'VCRA', 'BKN040', 'SCT047', '10/04', 'Q1031')"
Nov2003-111100Z,SPZO,18004KT,,9999,,,,FEW037,SCT040,BKN050,10,4,1031,0,"('SPZO', 'Nov2003-111100Z', '18004KT', '9999', 'FEW037', 'SCT040', 'BKN050', '10/04', 'Q1031')"
Nov2003-111200Z,SPZO,VRB03KT,,9999,,,,SCT033,BKN047,,11,4,1032,0,"('SPZO', 'Nov2003-111200Z', 'VRB03KT', '9999', 'SCT033', 'BKN047', '11/04', 'Q1032')"
Nov2003-111300Z,SPZO,VRB04KT,,9999,,,,SCT033,BKN043,,14,5,1032,0,"('SPZO', 'Nov2003-111300Z', 'VRB04KT', '9999', 'SCT033', 'BKN043', '14/05', 'Q1032')"
Nov2003-111400Z,SPZO,00000KT,,9999,,,,SCT033,BKN047,,13,4,1032,0,"('SPZO', 'Nov2003-111400Z', '00000KT', '9999', 'SCT033', 'BKN047', '13/04', 'Q1032')"
Nov2003-111500Z,SPZO,VRB03KT,,9999,,,,BKN043,,,16,5,1032,0,"('SPZO', 'Nov2003-111500Z', 'VRB03KT', '9999', 'BKN043', '16/05', 'Q1032')"
Nov2003-111600Z,SPZO,VRB03KT,,9999,,,,BKN043,,,17,3,1031,0,"('SPZO', 'Nov2003-111600Z', 'VRB03KT', '9999', 'BKN043', '17/03', 'Q1031')"
Nov2003-111700Z,SPZO,VRB03KT,,9999,,,,BKN043,,,18,2,1029,0,"('SPZO', 'Nov2003-111700Z', 'VRB03KT', '9999', 'BKN043', '18/02', 'Q1029')"
Nov2003-111800Z,SPZO,VRB03KT,,9999,,,,BKN040,SCT043,,17,2,1029,0,"('SPZO', 'Nov2003-111800Z', 'VRB03KT', '9999', 'BKN040', 'SCT043', '17/02', 'Q1029')"
Nov2003-111900Z,SPZO,30011KT,260V350,9999,,VCSH,,SCT043TCU,BKN047,,15,5,1028,0,"('SPZO', 'Nov2003-111900Z', '30011KT', '260V350', '9999', 'VCSH', 'SCT043TCU', 'BKN047', '15/05', 'Q1028')"
Nov2003-112000Z,SPZO,01009KT,340V080,9999,,,,SCT043,SCT060,,18,4,1027,0,"('SPZO', 'Nov2003-112000Z', '01009KT', '340V080', '9999', 'SCT043', 'SCT060', '18/04', 'Q1027')"
Nov2003-112100Z,SPZO,35007KT,270V020,9999,,,,SCT043,,,16,3,1026,0,"('SPZO', 'Nov2003-112100Z', '35007KT', '270V020', '9999', 'SCT043', '16/03', 'Q1026')"
Nov2003-112200Z,SPZO,35007KT,,9999,,,,BKN043,,,15,3,1026,0,"('SPZO', 'Nov2003-112200Z', '35007KT', '9999', 'BKN043', '15/03', 'Q1026')"
Nov2003-112300Z,SPZO,35007KT,270V020,9999,,,,FEW040,BKN043,,15,3,1027,0,"('SPZO', 'Nov2003-112300Z', '35007KT', '270V020', '9999', 'FEW040', 'BKN043', '15/03', 'Q1027')"
Nov2003-120000Z,SPZO,27008KT,,9999,,,,OVC050,,,14,5,1028,0,"('SPZO', 'Nov2003-120000Z', '27008KT', '9999', 'OVC050', '14/05', 'Q1028')"
